transaction_id,event_id,timestamp,booth_id,item,item_category,price,quantity,payment_type
TX018201,EVT0032,4/20/25 19:14,BTH009,Energy Drink,Drink,5,4,Card
TX018202,EVT0032,4/20/25 18:46,BTH002,Hard Seltzer,Alcohol,8,4,Card
TX018203,EVT0032,4/20/25 18:29,BTH002,Pretzel,Snack,7,5,Card
TX018204,EVT0032,4/20/25 22:46,BTH004,Kombucha,Drink,6,1,Cash
TX018205,EVT0032,4/20/25 22:34,BTH013,Sliders,Food,14,1,Card
TX018206,EVT0032,4/20/25 20:22,BTH005,Beer - IPA,Alcohol,12,1,Cash
TX018207,EVT0032,4/20/25 22:30,BTH001,Sliders,Food,14,5,Cash
TX018208,EVT0032,4/20/25 19:39,BTH012,Nachos,Snack,9,4,Cash
TX018209,EVT0032,4/20/25 20:39,BTH010,Popcorn,Snack,6,1,Cash
TX018210,EVT0032,4/20/25 20:12,BTH013,Beer - IPA,Alcohol,12,1,Cash
TX018211,EVT0032,4/20/25 20:25,BTH013,BBQ Bites,Food,13,5,Card
TX018212,EVT0032,4/20/25 20:52,BTH002,Pretzel,Snack,7,1,Card
TX018213,EVT0032,4/20/25 20:13,BTH005,Sliders,Food,14,5,Card
TX018214,EVT0032,4/20/25 19:56,BTH009,Energy Drink,Drink,5,4,Card
TX018215,EVT0032,4/20/25 22:42,BTH011,Kombucha,Drink,6,4,Card
TX018216,EVT0032,4/20/25 19:42,BTH011,Sliders,Food,14,4,Card
TX018217,EVT0032,4/20/25 20:38,BTH013,Nachos,Snack,9,4,Card
TX018218,EVT0032,4/20/25 18:35,BTH010,Beer - IPA,Alcohol,12,4,Cash
TX018219,EVT0032,4/20/25 19:00,BTH001,BBQ Bites,Food,13,4,Cash
TX018220,EVT0032,4/20/25 19:10,BTH002,Soft Drink,Drink,4,4,Cash
TX018221,EVT0032,4/20/25 18:11,BTH014,Popcorn,Snack,6,4,Card
TX018222,EVT0032,4/20/25 19:08,BTH015,Nachos,Snack,9,4,Cash
TX018223,EVT0032,4/20/25 20:06,BTH007,Kombucha,Drink,6,1,Card
TX018224,EVT0032,4/20/25 19:27,BTH008,Beer - Lager,Alcohol,10,4,Cash
TX018225,EVT0032,4/20/25 20:53,BTH003,BBQ Bites,Food,13,4,Cash
TX018226,EVT0032,4/20/25 20:15,BTH001,Whiskey Shot,Alcohol,9,1,Cash
TX018227,EVT0032,4/20/25 20:37,BTH001,Energy Drink,Drink,5,1,Card
TX018228,EVT0032,4/20/25 20:57,BTH012,Pretzel,Snack,7,5,Cash
TX018229,EVT0032,4/20/25 19:57,BTH003,Soft Drink,Drink,4,4,Cash
TX018230,EVT0032,4/20/25 20:51,BTH001,BBQ Bites,Food,13,1,Cash
TX018231,EVT0032,4/20/25 19:53,BTH011,Sliders,Food,14,4,Cash
TX018232,EVT0032,4/20/25 18:01,BTH012,Energy Drink,Drink,5,1,Cash
TX018233,EVT0032,4/20/25 18:59,BTH008,Kombucha,Drink,6,4,Card
TX018234,EVT0032,4/20/25 19:13,BTH001,Popcorn,Snack,6,4,Card
TX018235,EVT0032,4/20/25 18:37,BTH001,Hard Seltzer,Alcohol,8,4,Card
TX018236,EVT0032,4/20/25 20:51,BTH006,Beer - Lager,Alcohol,10,5,Card
TX018237,EVT0032,4/20/25 19:10,BTH013,Kombucha,Drink,6,4,Cash
TX018238,EVT0032,4/20/25 18:45,BTH008,Beer - Lager,Alcohol,10,1,Cash
TX018239,EVT0032,4/20/25 18:21,BTH009,Sliders,Food,14,1,Cash
TX018240,EVT0032,4/20/25 19:09,BTH013,Whiskey Shot,Alcohol,9,4,Card
TX018241,EVT0032,4/20/25 18:20,BTH005,BBQ Bites,Food,13,4,Cash
TX018242,EVT0032,4/20/25 20:21,BTH015,BBQ Bites,Food,13,1,Cash
TX018243,EVT0032,4/20/25 19:03,BTH005,Nachos,Snack,9,4,Card
TX018244,EVT0032,4/20/25 21:50,BTH005,Sliders,Food,14,1,Cash
TX018245,EVT0032,4/20/25 20:46,BTH015,Soft Drink,Drink,4,1,Card
TX018246,EVT0032,4/20/25 19:18,BTH006,Whiskey Shot,Alcohol,9,4,Card
TX018247,EVT0032,4/20/25 19:17,BTH010,Sliders,Food,14,4,Card
TX018248,EVT0032,4/20/25 18:39,BTH001,Beer - Lager,Alcohol,10,4,Card
TX018249,EVT0032,4/20/25 20:28,BTH004,Nachos,Snack,9,4,Card
TX018250,EVT0032,4/20/25 18:19,BTH015,Popcorn,Snack,6,5,Card
TX018251,EVT0032,4/20/25 22:11,BTH008,Whiskey Shot,Alcohol,9,1,Cash
TX018252,EVT0032,4/20/25 20:48,BTH013,Kombucha,Drink,6,1,Cash
TX018253,EVT0032,4/20/25 20:20,BTH009,Beer - IPA,Alcohol,12,1,Cash
TX018254,EVT0032,4/20/25 18:27,BTH005,Sliders,Food,14,4,Card
TX018255,EVT0032,4/20/25 18:12,BTH009,Nachos,Snack,9,1,Card
TX018256,EVT0032,4/20/25 20:51,BTH010,Hard Seltzer,Alcohol,8,1,Cash
TX018257,EVT0032,4/20/25 22:55,BTH006,Kombucha,Drink,6,4,Cash
TX018258,EVT0032,4/20/25 21:17,BTH012,Hard Seltzer,Alcohol,8,1,Cash
TX018259,EVT0032,4/20/25 19:08,BTH009,Popcorn,Snack,6,4,Card
TX018260,EVT0032,4/20/25 20:41,BTH004,Beer - Lager,Alcohol,10,1,Card
TX018261,EVT0032,4/20/25 20:39,BTH002,Beer - Lager,Alcohol,10,5,Cash
TX018262,EVT0032,4/20/25 19:01,BTH014,BBQ Bites,Food,13,4,Cash
TX018263,EVT0032,4/20/25 20:13,BTH007,Energy Drink,Drink,5,4,Cash
TX018264,EVT0032,4/20/25 19:36,BTH011,Beer - Lager,Alcohol,10,4,Cash
TX018265,EVT0032,4/20/25 18:17,BTH004,Beer - Lager,Alcohol,10,1,Cash
TX018266,EVT0032,4/20/25 20:54,BTH013,Pretzel,Snack,7,5,Card
TX018267,EVT0032,4/20/25 22:57,BTH015,Whiskey Shot,Alcohol,9,1,Card
TX018268,EVT0032,4/20/25 20:28,BTH006,Energy Drink,Drink,5,1,Card
TX018269,EVT0032,4/20/25 19:54,BTH013,Soft Drink,Drink,4,4,Card
TX018270,EVT0032,4/20/25 20:25,BTH008,Sliders,Food,14,4,Card
TX018271,EVT0032,4/20/25 19:08,BTH008,Beer - Lager,Alcohol,10,4,Cash
TX018272,EVT0032,4/20/25 19:46,BTH014,Whiskey Shot,Alcohol,9,4,Cash
TX018273,EVT0032,4/20/25 22:23,BTH011,Whiskey Shot,Alcohol,9,4,Card
TX018274,EVT0032,4/20/25 19:01,BTH005,Whiskey Shot,Alcohol,9,5,Card
TX018275,EVT0032,4/20/25 18:44,BTH012,Popcorn,Snack,6,4,Card
TX018276,EVT0032,4/20/25 21:03,BTH012,Beer - Lager,Alcohol,10,5,Card
TX018277,EVT0032,4/20/25 19:06,BTH006,Sliders,Food,14,4,Cash
TX018278,EVT0032,4/20/25 19:07,BTH015,Sliders,Food,14,4,Cash
TX018279,EVT0032,4/20/25 20:18,BTH007,Pretzel,Snack,7,1,Card
TX018280,EVT0032,4/20/25 19:00,BTH001,Soft Drink,Drink,4,4,Cash
TX018281,EVT0032,4/20/25 20:14,BTH015,Hard Seltzer,Alcohol,8,5,Card
TX018282,EVT0032,4/20/25 20:21,BTH001,Pretzel,Snack,7,1,Card
TX018283,EVT0032,4/20/25 19:12,BTH012,Nachos,Snack,9,5,Cash
TX018284,EVT0032,4/20/25 20:10,BTH006,Kombucha,Drink,6,1,Cash
TX018285,EVT0032,4/20/25 20:41,BTH009,Kombucha,Drink,6,4,Card
TX018286,EVT0032,4/20/25 21:26,BTH013,Popcorn,Snack,6,1,Card
TX018287,EVT0032,4/20/25 20:21,BTH015,Sliders,Food,14,5,Cash
TX018288,EVT0032,4/20/25 20:10,BTH008,Beer - IPA,Alcohol,12,4,Card
TX018289,EVT0032,4/20/25 20:52,BTH007,Soft Drink,Drink,4,1,Card
TX018290,EVT0032,4/20/25 20:27,BTH012,Pretzel,Snack,7,1,Cash
TX018291,EVT0032,4/20/25 21:57,BTH008,Soft Drink,Drink,4,4,Card
TX018292,EVT0032,4/20/25 19:36,BTH004,Sliders,Food,14,5,Cash
TX018293,EVT0032,4/20/25 19:55,BTH013,Beer - IPA,Alcohol,12,4,Cash
TX018294,EVT0032,4/20/25 19:45,BTH011,Whiskey Shot,Alcohol,9,4,Cash
TX018295,EVT0032,4/20/25 18:03,BTH008,Soft Drink,Drink,4,1,Card
TX018296,EVT0032,4/20/25 18:29,BTH001,Nachos,Snack,9,1,Card
TX018297,EVT0032,4/20/25 19:39,BTH006,Pretzel,Snack,7,4,Card
TX018298,EVT0032,4/20/25 20:27,BTH003,BBQ Bites,Food,13,1,Cash
TX018299,EVT0032,4/20/25 18:35,BTH013,Whiskey Shot,Alcohol,9,4,Card
TX018300,EVT0032,4/20/25 20:24,BTH011,Kombucha,Drink,6,1,Card
TX018301,EVT0032,4/20/25 21:20,BTH008,Nachos,Snack,9,1,Cash
TX018302,EVT0032,4/20/25 20:27,BTH002,Beer - IPA,Alcohol,12,1,Card
TX018303,EVT0032,4/20/25 20:23,BTH004,Pretzel,Snack,7,1,Card
TX018304,EVT0032,4/20/25 19:41,BTH008,BBQ Bites,Food,13,4,Card
TX018305,EVT0032,4/20/25 18:27,BTH014,Hard Seltzer,Alcohol,8,1,Cash
TX018306,EVT0032,4/20/25 19:06,BTH014,Beer - Lager,Alcohol,10,4,Cash
TX018307,EVT0032,4/20/25 19:04,BTH008,Energy Drink,Drink,5,5,Cash
TX018308,EVT0032,4/20/25 20:03,BTH014,Nachos,Snack,9,4,Cash
TX018309,EVT0032,4/20/25 19:22,BTH012,Hard Seltzer,Alcohol,8,4,Cash
TX018310,EVT0032,4/20/25 19:57,BTH004,Beer - Lager,Alcohol,10,4,Cash
TX018311,EVT0032,4/20/25 21:39,BTH010,Sliders,Food,14,4,Cash
TX018312,EVT0032,4/20/25 20:54,BTH009,Beer - IPA,Alcohol,12,1,Card
TX018313,EVT0032,4/20/25 18:20,BTH014,Kombucha,Drink,6,1,Cash
TX018314,EVT0032,4/20/25 18:10,BTH009,Hard Seltzer,Alcohol,8,1,Card
TX018315,EVT0032,4/20/25 20:50,BTH015,Soft Drink,Drink,4,1,Card
TX018316,EVT0032,4/20/25 19:57,BTH012,Whiskey Shot,Alcohol,9,4,Card
TX018317,EVT0032,4/20/25 20:00,BTH013,BBQ Bites,Food,13,1,Card
TX018318,EVT0032,4/20/25 21:12,BTH014,BBQ Bites,Food,13,1,Cash
TX018319,EVT0032,4/20/25 20:23,BTH008,Pretzel,Snack,7,1,Cash
TX018320,EVT0032,4/20/25 19:40,BTH013,Hard Seltzer,Alcohol,8,4,Cash
TX018321,EVT0032,4/20/25 20:26,BTH005,Nachos,Snack,9,1,Cash
TX018322,EVT0032,4/20/25 18:52,BTH002,Pretzel,Snack,7,4,Card
TX018323,EVT0032,4/20/25 19:36,BTH006,BBQ Bites,Food,13,4,Cash
TX018324,EVT0032,4/20/25 19:25,BTH003,Whiskey Shot,Alcohol,9,4,Card
TX018325,EVT0032,4/20/25 20:29,BTH009,Beer - IPA,Alcohol,12,4,Card
TX018326,EVT0032,4/20/25 19:18,BTH013,Popcorn,Snack,6,5,Cash
TX018327,EVT0032,4/20/25 18:25,BTH011,Popcorn,Snack,6,4,Cash
TX018328,EVT0032,4/20/25 20:10,BTH010,Whiskey Shot,Alcohol,9,1,Cash
TX018329,EVT0032,4/20/25 19:18,BTH004,Beer - Lager,Alcohol,10,4,Card
TX018330,EVT0032,4/20/25 20:02,BTH002,Energy Drink,Drink,5,4,Cash
TX018331,EVT0032,4/20/25 20:46,BTH015,Beer - IPA,Alcohol,12,1,Cash
TX018332,EVT0032,4/20/25 19:38,BTH010,Sliders,Food,14,5,Card
TX018333,EVT0032,4/20/25 20:24,BTH010,Sliders,Food,14,5,Cash
TX018334,EVT0032,4/20/25 19:18,BTH002,Pretzel,Snack,7,4,Card
TX018335,EVT0032,4/20/25 18:29,BTH011,Nachos,Snack,9,1,Card
TX018336,EVT0032,4/20/25 20:33,BTH012,Soft Drink,Drink,4,1,Card
TX018337,EVT0032,4/20/25 19:57,BTH003,Sliders,Food,14,4,Card
TX018338,EVT0032,4/20/25 20:06,BTH003,Nachos,Snack,9,1,Cash
TX018339,EVT0032,4/20/25 20:11,BTH005,Beer - IPA,Alcohol,12,1,Card
TX018340,EVT0032,4/20/25 20:42,BTH009,Energy Drink,Drink,5,4,Cash
TX018341,EVT0032,4/20/25 19:56,BTH008,Kombucha,Drink,6,4,Card
TX018342,EVT0032,4/20/25 18:43,BTH004,Beer - IPA,Alcohol,12,1,Cash
TX018343,EVT0032,4/20/25 18:23,BTH004,BBQ Bites,Food,13,1,Card
TX018344,EVT0032,4/20/25 21:04,BTH007,Pretzel,Snack,7,1,Cash
TX018345,EVT0032,4/20/25 19:37,BTH011,BBQ Bites,Food,13,4,Cash
TX018346,EVT0032,4/20/25 19:35,BTH006,Whiskey Shot,Alcohol,9,4,Card
TX018347,EVT0032,4/20/25 20:32,BTH010,BBQ Bites,Food,13,1,Cash
TX018348,EVT0032,4/20/25 19:04,BTH005,Sliders,Food,14,4,Card
TX018349,EVT0032,4/20/25 20:58,BTH004,Whiskey Shot,Alcohol,9,1,Cash
TX018350,EVT0032,4/20/25 18:19,BTH009,Whiskey Shot,Alcohol,9,4,Card
TX018351,EVT0032,4/20/25 20:30,BTH009,BBQ Bites,Food,13,4,Cash
TX018352,EVT0032,4/20/25 18:36,BTH009,Beer - IPA,Alcohol,12,1,Card
TX018353,EVT0032,4/20/25 19:34,BTH015,Beer - Lager,Alcohol,10,4,Card
TX018354,EVT0032,4/20/25 20:29,BTH002,Energy Drink,Drink,5,1,Cash
TX018355,EVT0032,4/20/25 21:18,BTH012,Sliders,Food,14,1,Card
TX018356,EVT0032,4/20/25 20:03,BTH012,Hard Seltzer,Alcohol,8,1,Cash
TX018357,EVT0032,4/20/25 18:26,BTH004,Beer - IPA,Alcohol,12,1,Cash
TX018358,EVT0032,4/20/25 19:43,BTH001,Soft Drink,Drink,4,5,Cash
TX018359,EVT0032,4/20/25 20:19,BTH011,Soft Drink,Drink,4,5,Cash
TX018360,EVT0032,4/20/25 18:33,BTH013,Popcorn,Snack,6,1,Cash
TX018361,EVT0032,4/20/25 20:41,BTH013,Hard Seltzer,Alcohol,8,1,Cash
TX018362,EVT0032,4/20/25 20:35,BTH013,Whiskey Shot,Alcohol,9,1,Card
TX018363,EVT0032,4/20/25 18:05,BTH003,Hard Seltzer,Alcohol,8,1,Cash
TX018364,EVT0032,4/20/25 18:24,BTH012,Kombucha,Drink,6,4,Cash
TX018365,EVT0032,4/20/25 21:37,BTH014,Energy Drink,Drink,5,5,Cash
TX018366,EVT0032,4/20/25 20:02,BTH014,Hard Seltzer,Alcohol,8,5,Card
TX018367,EVT0032,4/20/25 19:54,BTH012,Beer - Lager,Alcohol,10,4,Card
TX018368,EVT0032,4/20/25 20:19,BTH015,BBQ Bites,Food,13,4,Card
TX018369,EVT0032,4/20/25 20:25,BTH004,Popcorn,Snack,6,4,Cash
TX018370,EVT0032,4/20/25 20:29,BTH004,Kombucha,Drink,6,4,Card
TX018371,EVT0032,4/20/25 19:45,BTH008,Sliders,Food,14,4,Cash
TX018372,EVT0032,4/20/25 19:29,BTH013,Pretzel,Snack,7,4,Cash
TX018373,EVT0032,4/20/25 19:44,BTH012,Soft Drink,Drink,4,4,Cash
TX018374,EVT0032,4/20/25 22:04,BTH002,Whiskey Shot,Alcohol,9,1,Card
TX018375,EVT0032,4/20/25 19:41,BTH013,Soft Drink,Drink,4,4,Card
TX018376,EVT0032,4/20/25 19:28,BTH013,Beer - Lager,Alcohol,10,5,Cash
TX018377,EVT0032,4/20/25 20:21,BTH008,Popcorn,Snack,6,1,Card
TX018378,EVT0032,4/20/25 19:43,BTH002,Sliders,Food,14,4,Card
TX018379,EVT0032,4/20/25 19:53,BTH002,Beer - Lager,Alcohol,10,4,Card
TX018380,EVT0032,4/20/25 19:19,BTH006,Nachos,Snack,9,4,Cash
TX018381,EVT0032,4/20/25 21:16,BTH007,Popcorn,Snack,6,1,Card
TX018382,EVT0032,4/20/25 19:48,BTH001,Hard Seltzer,Alcohol,8,4,Card
TX018383,EVT0032,4/20/25 21:02,BTH004,BBQ Bites,Food,13,1,Card
TX018384,EVT0032,4/20/25 18:14,BTH002,Whiskey Shot,Alcohol,9,4,Cash
TX018385,EVT0032,4/20/25 20:02,BTH002,Soft Drink,Drink,4,1,Cash
TX018386,EVT0032,4/20/25 20:38,BTH005,Beer - IPA,Alcohol,12,4,Card
TX018387,EVT0032,4/20/25 19:13,BTH004,Kombucha,Drink,6,4,Card
TX018388,EVT0032,4/20/25 20:48,BTH014,Energy Drink,Drink,5,1,Cash
TX018389,EVT0032,4/20/25 18:48,BTH009,Soft Drink,Drink,4,5,Card
TX018390,EVT0032,4/20/25 18:19,BTH009,Beer - Lager,Alcohol,10,4,Cash
TX018391,EVT0032,4/20/25 19:49,BTH013,Sliders,Food,14,4,Card
TX018392,EVT0032,4/20/25 19:00,BTH007,Beer - IPA,Alcohol,12,4,Card
TX018393,EVT0032,4/20/25 19:49,BTH014,Beer - IPA,Alcohol,12,5,Cash
TX018394,EVT0032,4/20/25 18:37,BTH007,Beer - Lager,Alcohol,10,4,Cash
TX018395,EVT0032,4/20/25 20:05,BTH014,Whiskey Shot,Alcohol,9,4,Cash
TX018396,EVT0032,4/20/25 19:00,BTH015,Whiskey Shot,Alcohol,9,4,Cash
TX018397,EVT0032,4/20/25 20:04,BTH009,Beer - Lager,Alcohol,10,5,Card
TX018398,EVT0032,4/20/25 18:16,BTH010,Beer - IPA,Alcohol,12,4,Cash
TX018399,EVT0032,4/20/25 18:23,BTH002,Hard Seltzer,Alcohol,8,1,Card
TX018400,EVT0032,4/20/25 20:53,BTH015,Beer - IPA,Alcohol,12,4,Card
TX018401,EVT0032,4/20/25 18:07,BTH010,Energy Drink,Drink,5,4,Card
TX018402,EVT0032,4/20/25 19:52,BTH002,Pretzel,Snack,7,4,Card
TX018403,EVT0033,4/20/25 20:11,BTH014,Nachos,Snack,9,1,Card
TX018404,EVT0033,4/20/25 20:20,BTH004,Mocktail,Drink,9,1,Card
TX018405,EVT0033,4/20/25 20:23,BTH004,Mocktail,Drink,10,1,Cash
TX018406,EVT0033,4/20/25 20:17,BTH003,Beer - IPA,Alcohol,12,1,Card
TX018407,EVT0033,4/20/25 18:00,BTH011,Sliders,Food,14,1,Card
TX018408,EVT0033,4/20/25 20:17,BTH005,Sliders,Food,14,1,Card
TX018409,EVT0033,4/20/25 19:52,BTH014,Kombucha,Drink,10,2,Cash
TX018410,EVT0033,4/20/25 21:38,BTH010,Nachos,Snack,9,2,Cash
TX018411,EVT0033,4/20/25 20:02,BTH014,Mocktail,Drink,10,1,Card
TX018412,EVT0033,4/20/25 21:05,BTH001,Nachos,Snack,9,1,Cash
TX018413,EVT0033,4/20/25 20:04,BTH003,Energy Drink,Drink,5,1,Cash
TX018414,EVT0033,4/20/25 21:12,BTH001,Mocktail,Drink,9,3,Cash
TX018415,EVT0033,4/20/25 20:30,BTH001,Pretzel,Snack,7,3,Card
TX018416,EVT0033,4/20/25 18:38,BTH012,Nachos,Snack,9,3,Card
TX018417,EVT0033,4/20/25 20:10,BTH011,Kombucha,Drink,6,1,Cash
TX018418,EVT0033,4/20/25 19:34,BTH004,Mocktail,Drink,8,2,Card
TX018419,EVT0033,4/20/25 21:23,BTH001,Pretzel,Snack,7,3,Card
TX018420,EVT0033,4/20/25 21:35,BTH012,Nachos,Snack,9,1,Card
TX018421,EVT0033,4/20/25 19:27,BTH003,Nachos,Snack,9,1,Cash
TX018422,EVT0033,4/20/25 19:06,BTH001,Kombucha,Drink,10,3,Cash
TX018423,EVT0033,4/20/25 21:35,BTH005,Sliders,Food,14,1,Cash
TX018424,EVT0033,4/20/25 21:32,BTH008,Kombucha,Drink,10,2,Card
TX018425,EVT0033,4/20/25 20:56,BTH015,Kombucha,Drink,12,2,Cash
TX018426,EVT0033,4/20/25 19:56,BTH002,BBQ Bites,Food,13,1,Cash
TX018427,EVT0033,4/20/25 20:51,BTH004,Mocktail,Drink,10,1,Card
TX018428,EVT0033,4/20/25 19:08,BTH003,BBQ Bites,Food,13,1,Card
TX018429,EVT0033,4/20/25 18:41,BTH007,Sliders,Food,14,2,Cash
TX018430,EVT0033,4/20/25 20:03,BTH001,Mocktail,Drink,8,1,Card
TX018431,EVT0033,4/20/25 19:21,BTH001,Popcorn,Snack,6,3,Cash
TX018432,EVT0033,4/20/25 21:20,BTH002,Popcorn,Snack,6,2,Card
TX018433,EVT0033,4/20/25 21:25,BTH010,Pretzel,Snack,7,1,Cash
TX018434,EVT0033,4/20/25 19:29,BTH006,Nachos,Snack,9,1,Card
TX018435,EVT0033,4/20/25 21:59,BTH010,Mocktail,Drink,8,1,Card
TX018436,EVT0033,4/20/25 19:55,BTH013,Mocktail,Drink,8,3,Cash
TX018437,EVT0033,4/20/25 20:11,BTH011,Mocktail,Drink,8,2,Cash
TX018438,EVT0033,4/20/25 18:02,BTH005,Energy Drink,Drink,5,2,Card
TX018439,EVT0033,4/20/25 20:01,BTH010,Mocktail,Drink,8,1,Card
TX018440,EVT0033,4/20/25 21:59,BTH006,Sliders,Food,14,2,Card
TX018441,EVT0033,4/20/25 20:16,BTH001,Kombucha,Drink,6,2,Card
TX018442,EVT0033,4/20/25 20:50,BTH005,Soft Drink,Drink,4,1,Card
TX018443,EVT0033,4/20/25 19:43,BTH003,Nachos,Snack,9,1,Cash
TX018444,EVT0033,4/20/25 21:55,BTH006,Energy Drink,Drink,5,3,Card
TX018445,EVT0033,4/20/25 19:03,BTH012,Mocktail,Drink,10,1,Cash
TX018446,EVT0033,4/20/25 19:56,BTH009,Nachos,Snack,9,3,Card
TX018447,EVT0033,4/20/25 19:40,BTH002,BBQ Bites,Food,13,2,Cash
TX018448,EVT0033,4/20/25 20:17,BTH006,Nachos,Snack,9,2,Card
TX018449,EVT0033,4/20/25 20:42,BTH004,Kombucha,Drink,12,2,Cash
TX018450,EVT0033,4/20/25 19:16,BTH015,BBQ Bites,Food,13,2,Cash
TX018451,EVT0033,4/20/25 19:24,BTH009,Pretzel,Snack,7,2,Cash
TX018452,EVT0033,4/20/25 20:12,BTH014,Nachos,Snack,9,3,Cash
TX018453,EVT0033,4/20/25 20:29,BTH003,BBQ Bites,Food,13,1,Card
TX018454,EVT0033,4/20/25 19:50,BTH009,Mocktail,Drink,10,1,Card
TX018455,EVT0033,4/20/25 20:13,BTH015,BBQ Bites,Food,13,1,Card
TX018456,EVT0033,4/20/25 19:54,BTH004,Mocktail,Drink,9,1,Card
TX018457,EVT0033,4/20/25 20:25,BTH002,Kombucha,Drink,12,2,Cash
TX018458,EVT0033,4/20/25 19:33,BTH002,Pretzel,Snack,7,1,Card
TX018459,EVT0033,4/20/25 20:18,BTH012,Nachos,Snack,9,2,Card
TX018460,EVT0033,4/20/25 20:29,BTH002,Sliders,Food,14,1,Cash
TX018461,EVT0033,4/20/25 19:11,BTH001,Pretzel,Snack,7,1,Cash
TX018462,EVT0033,4/20/25 19:53,BTH002,Pretzel,Snack,7,1,Card
TX018463,EVT0033,4/20/25 21:46,BTH014,Nachos,Snack,9,1,Cash
TX018464,EVT0033,4/20/25 20:17,BTH011,Energy Drink,Drink,5,1,Cash
TX018465,EVT0033,4/20/25 22:47,BTH005,Beer - IPA,Alcohol,12,1,Cash
TX018466,EVT0033,4/20/25 19:08,BTH015,Kombucha,Drink,10,2,Cash
TX018467,EVT0033,4/20/25 20:12,BTH003,BBQ Bites,Food,13,2,Card
TX018468,EVT0033,4/20/25 22:02,BTH011,BBQ Bites,Food,13,1,Cash
TX018469,EVT0033,4/20/25 18:19,BTH012,Mocktail,Drink,8,2,Cash
TX018470,EVT0033,4/20/25 20:05,BTH007,Pretzel,Snack,7,2,Cash
TX018471,EVT0033,4/20/25 20:14,BTH001,Mocktail,Drink,9,1,Card
TX018472,EVT0033,4/20/25 18:56,BTH005,Beer - IPA,Alcohol,12,1,Cash
TX018473,EVT0033,4/20/25 21:29,BTH015,Mocktail,Drink,10,1,Card
TX018474,EVT0033,4/20/25 20:48,BTH007,Mocktail,Drink,8,3,Cash
TX018475,EVT0033,4/20/25 20:12,BTH005,Mocktail,Drink,8,1,Cash
TX018476,EVT0033,4/20/25 20:26,BTH013,Nachos,Snack,9,1,Cash
TX018477,EVT0033,4/20/25 20:48,BTH005,Mocktail,Drink,10,1,Cash
TX018478,EVT0033,4/20/25 20:19,BTH012,Mocktail,Drink,9,1,Cash
TX018479,EVT0033,4/20/25 20:04,BTH011,Kombucha,Drink,10,2,Cash
TX018480,EVT0033,4/20/25 21:32,BTH006,Popcorn,Snack,6,3,Card
TX018481,EVT0033,4/20/25 20:43,BTH014,Mocktail,Drink,10,1,Cash
TX018482,EVT0033,4/20/25 18:08,BTH010,Pretzel,Snack,7,1,Cash
TX018483,EVT0033,4/20/25 20:53,BTH001,Pretzel,Snack,7,3,Card
TX018484,EVT0033,4/20/25 19:59,BTH003,Beer - IPA,Alcohol,12,1,Card
TX018485,EVT0033,4/20/25 20:07,BTH012,Nachos,Snack,9,2,Cash
TX018486,EVT0033,4/20/25 19:52,BTH008,Popcorn,Snack,6,1,Card
TX018487,EVT0033,4/20/25 19:43,BTH007,Pretzel,Snack,7,1,Cash
TX018488,EVT0033,4/20/25 19:10,BTH013,Mocktail,Drink,9,2,Cash
TX018489,EVT0033,4/20/25 20:43,BTH003,Kombucha,Drink,6,2,Cash
TX018490,EVT0033,4/20/25 21:42,BTH007,Mocktail,Drink,8,1,Card
TX018491,EVT0033,4/20/25 19:58,BTH013,Beer - IPA,Alcohol,12,1,Card
TX018492,EVT0033,4/20/25 22:45,BTH009,Sliders,Food,14,1,Card
TX018493,EVT0033,4/20/25 22:59,BTH006,Popcorn,Snack,6,2,Card
TX018494,EVT0033,4/20/25 20:33,BTH009,BBQ Bites,Food,13,1,Card
TX018495,EVT0033,4/20/25 20:15,BTH012,Popcorn,Snack,6,2,Cash
TX018496,EVT0033,4/20/25 18:51,BTH005,BBQ Bites,Food,13,1,Cash
TX018497,EVT0033,4/20/25 18:36,BTH003,Beer - IPA,Alcohol,12,1,Card
TX018498,EVT0033,4/20/25 19:28,BTH001,Nachos,Snack,9,2,Cash
TX018499,EVT0033,4/20/25 21:37,BTH002,Popcorn,Snack,6,1,Cash
TX018500,EVT0033,4/20/25 21:56,BTH013,Kombucha,Drink,12,2,Cash
TX018501,EVT0033,4/20/25 19:57,BTH003,Beer - IPA,Alcohol,12,1,Card
TX018502,EVT0033,4/20/25 21:57,BTH003,Pretzel,Snack,7,1,Cash
TX018503,EVT0033,4/20/25 22:25,BTH015,Pretzel,Snack,7,1,Card
TX018504,EVT0033,4/20/25 19:26,BTH011,BBQ Bites,Food,13,1,Card
TX018505,EVT0033,4/20/25 20:22,BTH005,Mocktail,Drink,8,2,Card
TX018506,EVT0033,4/20/25 19:17,BTH007,Energy Drink,Drink,5,1,Card
TX018507,EVT0033,4/20/25 19:22,BTH009,Mocktail,Drink,9,1,Card
TX018508,EVT0033,4/20/25 22:42,BTH006,Sliders,Food,14,1,Cash
TX018509,EVT0033,4/20/25 19:48,BTH008,Mocktail,Drink,10,1,Cash
TX018510,EVT0033,4/20/25 21:43,BTH011,Popcorn,Snack,6,1,Card
TX018511,EVT0033,4/20/25 20:47,BTH007,Mocktail,Drink,10,1,Card
TX018512,EVT0033,4/20/25 19:06,BTH010,Energy Drink,Drink,5,2,Card
TX018513,EVT0033,4/20/25 18:04,BTH013,Pretzel,Snack,7,2,Cash
